,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
564,-0.85858583,1.0,-0.8965517,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5691267,-0.71808887,-0.7427308,-0.55401635,-0.79586023,-0.46366888,-0.99198675,-0.99525017,-0.993786,-0.9939388,-0.99531096,-0.9982711
565,-0.8989899,1.0,-0.86206895,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6123728,-0.76936495,-0.77208483,-0.62948453,-0.7859366,-0.43552247,-0.9953638,-0.99406266,-0.9955359,-0.9967794,-0.9929665,-0.9962169
566,-0.85858583,-1.0,-0.7586207,-0.8,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5694488,-0.8304008,-0.8031167,-0.57135457,-0.72181994,-0.38461053,-0.995421,-0.9966751,-0.91964644,-0.9919485,-0.98593295,-0.98108447
567,-0.9191919,-1.0,0.13793103,-0.2,-0.6,-0.6,-0.8,-0.6,-0.6,-0.6087076,-0.76709294,-0.76678216,-0.61571646,-0.80136734,-0.44849905,-0.9931315,-0.99525017,-0.88151646,-0.99591625,-0.9966802,-0.997488
568,-0.67676765,1.0,-0.6551724,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70696163,-0.86755913,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
569,-0.9191919,-1.0,-0.2413793,-0.6,-0.6,-0.6,-0.8,-0.6,-0.6,-0.6876747,-0.8509435,-0.8273108,-0.64868605,-0.80534554,-0.45157605,-0.9977105,-1.0,-0.9632271,-0.9980322,-0.99681616,-0.9986986
570,-0.17171717,-1.0,-0.62068963,-0.4,-1.0,-1.0,-1.0,-0.8,-0.8,-0.69259113,-0.86337394,-0.82741404,-0.66785544,-0.8366275,-0.37409616,-0.9976853,-1.0,-0.9857283,-0.99662805,-0.6828211,-0.9924149
571,-0.7171717,-1.0,-0.5862069,-0.6,-0.6,-0.2,-0.2,-0.2,-0.2,-0.61276746,-0.75880605,-0.76942635,-0.57360214,-0.7250485,-0.3915653,-0.9885525,-1.0,-0.9899558,-0.9919485,-1.0,-0.99054223
572,-0.959596,1.0,-0.37931034,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.65658164,-0.82521725,-0.77418983,-0.6307167,-0.78498274,-0.43476012,-0.995421,-0.9964376,-0.9933039,-0.9951691,-0.9929665,-0.9913745
573,-0.15151516,1.0,-0.62068963,-1.0,-1.0,-0.8,-0.2,-0.6,-0.6,-0.73405325,-0.9308594,-0.7221802,-0.53301007,-0.71441096,-0.40309405,-0.9999817,-0.82693875,-0.9999844,-0.9919485,-0.9905235,-0.9924338
574,-0.8181818,1.0,-0.82758623,-0.6,-0.6,-0.2,-0.2,-0.2,-0.6,-0.59354424,-0.7369043,-0.7507699,-0.54678,-0.70125085,-0.3691579,-0.98625153,-0.9969126,-0.9941967,-1.0,-0.98741,-0.9894073
575,-0.9191919,1.0,-0.6896552,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6210411,-0.77406836,-0.7720354,-0.58769614,-0.74607366,-0.40474784,-0.99584913,-0.99774975,-0.99508953,-0.99486315,-0.9922491,-0.9935347
576,-0.7171717,-1.0,0.03448276,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.6999569,-0.8615878,-0.82439977,-0.6750805,-0.8305571,-0.47081423,-0.9927972,-0.9968425,-0.9944824,-0.986744,-0.9779476,-0.9821891
577,0.13131313,-1.0,-0.5862069,-0.6,-0.6,-0.6,-0.6,-0.6,-1.0,-0.018703803,-0.38584504,-0.5405174,-0.17708033,-0.8387038,-0.47804254,-0.9792044,-0.9863774,-0.97321546,-1.0,-1.0,-1.0
578,-1.0,1.0,-0.44827586,-0.8,-0.8,-0.8,-0.8,-0.8,-0.6,-0.69802433,-0.8605287,-0.8204785,-0.6778895,-0.8211848,-0.4688054,-0.9885273,-0.9926116,-0.9978037,-0.9715491,-1.0,-0.9754817
579,-0.01010101,-1.0,-0.37931034,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6333446,-0.77104473,-0.76699626,-0.57050675,-0.7192716,-0.3686138,-0.97710496,-0.9941493,-0.99113435,-0.98961675,-0.9438256,-0.97819036
580,-0.97979796,-1.0,-0.4827586,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6871774,-0.8448109,-0.8115291,-0.6502987,-0.80622804,-0.45231685,-0.99702364,-0.9969126,-0.99665195,-0.9967794,-0.99531096,-0.9924338
581,-0.9191919,-1.0,0.13793103,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.62065357,-0.77375895,-0.8083106,-0.646478,-0.8029757,-0.44980085,-0.9950249,-0.99847174,-0.9985916,-0.99789697,-0.9969146,-0.99685246
582,-0.2929293,-1.0,-0.7241379,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.70627147,-0.8668189,-0.82688254,-0.6789897,-0.8379304,-0.47698206,-0.9991071,-0.9995369,-0.9991295,-0.99874395,-0.9967646,-0.9840202
583,-0.85858583,-1.0,-0.10344828,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5829681,-0.8302262,-0.80458486,-0.6388253,-0.7943848,-0.44271085,-0.99697554,-0.9983993,-0.9969622,-0.9967794,-0.99531096,-0.9924338
584,-0.4949495,1.0,-0.6896552,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.54850006,-0.7107396,-0.741401,-0.58662415,-0.7966098,-0.44242495,-0.990842,-0.9975158,-0.9970247,-0.99752337,-0.98921525,-1.0
585,-0.41414142,1.0,-0.5862069,-0.4,-1.0,-0.8,-0.6,-0.8,-0.8,-0.70696163,-0.86755913,-0.81374836,-0.667635,-0.82830226,-0.45947295,-1.0,-0.9853336,-1.0,-0.98310786,-0.9671769,-1.0
586,-0.85858583,-1.0,-0.41379312,-0.8,-0.8,-1.0,-1.0,-1.0,-1.0,-0.7058927,-0.86755913,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
587,-0.65656567,-1.0,-0.82758623,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8,-0.70714927,-0.86793876,-0.8275304,-0.6801013,-0.8387038,-0.470805,-1.0,-1.0,-1.0,-0.99935585,-0.97791946,-1.0
588,-0.61616164,1.0,0.27586207,-1.0,-1.0,-1.0,-1.0,-0.8,-0.8,-0.7073156,-0.86793876,-0.8275304,-0.6797245,-0.8268903,-0.47804254,-1.0,-1.0,-0.9995536,-0.9808148,-1.0,-1.0
589,-0.9191919,-1.0,-0.2413793,-0.6,-0.6,-0.2,-0.6,-0.6,-0.6,-0.6928424,-0.84592885,-0.81753784,-0.6635882,-0.8216687,-0.4474662,-0.9911007,-1.0,-0.99898887,-0.9989952,-0.9929665,-0.99810845
590,-0.3939394,1.0,-0.7241379,-0.6,-0.6,-0.6,-0.6,-0.6,-0.8,-0.46769774,-0.7180756,-0.7788556,-0.5953564,-0.8345234,-0.47499475,-0.99198675,-0.99703133,-0.9952011,-0.9967794,-0.990622,-0.54624283
591,-0.9191919,1.0,-0.8965517,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6553092,-0.81101215,-0.79803586,-0.62807345,-0.7835013,-0.4342806,-0.99656576,-0.9982188,-0.99732155,-0.9967472,-0.9948421,-0.99629253
592,-0.5555556,1.0,-0.7241379,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.48850843,-0.6248486,-0.68474424,-0.42864168,-0.56142604,-0.37714243,-0.9839735,-0.9928752,-0.98660773,-0.9677939,-0.85932964,-0.9884842
593,-0.959596,-1.0,-0.62068963,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6700071,-0.8253767,-0.8014432,-0.63306975,-0.7886614,-0.45521557,-0.995421,-0.99762505,-0.9955359,-0.9967794,-0.99531096,-0.9962169
594,-0.53535354,-1.0,-0.27586207,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5789383,-0.69475037,-0.7273554,-0.58268476,-0.73731214,-0.47804254,-0.9542099,-0.99737215,-0.997701,-0.9967053,-0.9681616,-0.9587906
595,-0.9191919,-1.0,-0.8965517,-0.6,-0.6,-1.0,-1.0,-1.0,-1.0,-0.6459046,-0.86755913,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
596,-0.65656567,1.0,-0.7586207,-0.4,-0.2,-0.2,-0.2,-0.2,-0.2,-0.5918311,-0.7587738,-0.7674816,-0.5677882,-0.72544706,-0.44831923,-0.9964101,-0.99999523,-0.98214364,-0.9987536,-1.0,-1.0
597,-0.7171717,-1.0,-0.6551724,-1.0,-0.8,-0.8,-0.8,-0.8,-1.0,-0.70696163,-0.8663292,-0.8273108,-0.67699647,-0.8387038,-0.47804254,-0.9985164,-1.0,-0.996768,-1.0,-1.0,-0.98625976
598,-0.61616164,1.0,-0.20689656,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70703244,-0.8676351,-0.8273547,-0.67979985,-0.83878314,-0.47810403,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
599,-0.15151516,1.0,-0.31034482,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70224875,-0.8283092,-0.8199558,-0.6757606,-0.8369428,-0.47667772,-0.9526554,-0.99204636,-0.9953038,-0.9971401,-0.99583614,-0.9839899
600,-0.9191919,1.0,-0.82758623,-0.6,-0.6,-0.2,-0.6,-0.6,-0.6,-0.6378486,-0.7832549,-0.7796462,-0.59611,-0.74813014,-0.40617722,-0.986263,-1.0,-0.9955359,-0.99355876,-0.990622,-0.9924338
601,-0.53535354,1.0,-0.3448276,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.6990331,-0.864285,-0.8162619,-0.66340554,-0.82964885,-0.47202533,-0.9960277,-0.98801136,-0.980637,-0.9852947,-0.9815862,-0.9904325
602,-0.6363636,1.0,-0.55172414,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.54601,-0.7201407,-0.74020964,-0.5282511,-0.67832386,-0.3591169,-0.99198675,-0.9958439,-0.9933039,-0.9900709,-0.98593295,-0.9886507
603,0.1919192,-1.0,-0.4827586,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.04790676,-0.07713522,-0.32246742,0.17919792,0.08069866,0.23905855,-0.88552487,-0.9406267,-0.96651936,-0.93558776,-0.9296648,-0.97351825
604,-0.97979796,1.0,-0.4827586,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7070059,-0.8676066,-0.8273382,-0.6797716,-0.8387534,-0.478081,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
605,-0.01010101,1.0,-0.13793103,-0.6,-0.6,-0.2,-0.2,-0.6,-0.6,-0.35594213,-0.4648764,-0.6240092,-0.4618618,-0.6838568,-0.35418174,-0.95649946,-0.99406266,-1.0,-0.9838969,-0.95310986,-0.81084466
606,-0.37373737,1.0,-0.31034482,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70307344,-0.8649474,-0.823641,-0.65717334,-0.8194674,-0.41891095,-0.99684966,-0.99603033,-0.9732757,-0.9687601,-0.8195996,-0.8874261
607,-0.41414142,1.0,-0.7586207,-0.8,-0.8,-0.8,-0.8,-0.6,-0.6,-0.678479,-0.8632714,-0.8273108,-0.6554589,-0.80916506,-0.4636166,-0.994828,-1.0,-0.9712513,-0.9919485,-0.9990622,-0.9989407
608,-0.97979796,1.0,-0.82758623,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.67329,-0.83055645,-0.80598927,-0.64362943,-0.80781853,-0.47804254,-0.9947296,-0.99762034,-0.99732155,-0.9967794,-1.0,-1.0
609,-0.65656567,-1.0,0.03448276,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.63562226,-0.78853536,-0.777942,-0.5851528,-0.73486495,-0.3927257,-0.995421,-0.99525017,-0.98660773,-0.99033815,-0.98124397,-0.9886507
610,-0.5151515,-1.0,-0.55172414,-0.8,-0.8,-0.8,-0.8,-0.8,-0.6,-0.6955272,-0.8521526,-0.824895,-0.67261815,-0.8215497,-0.45091516,-0.9814161,-0.9973876,-0.9915807,-0.9721417,-0.95310986,-0.98242366
611,-0.61616164,1.0,-0.2413793,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70549273,-0.8675705,-0.82731736,-0.6784867,-0.834563,-0.47781202,-1.0,-1.0,-0.99852014,-0.99327534,-0.99929667,-0.99775285
612,-0.45454547,1.0,-0.7586207,-0.6,-0.6,-0.6,-0.6,-0.6,-0.8,-0.6159265,-0.7828962,-0.7774292,-0.60707283,-0.7798662,-0.43978447,-0.9542099,-0.9881253,-1.0,-1.0,-0.8832811,-0.5954308
613,-0.9191919,1.0,-0.8965517,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7053689,-0.86755913,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
614,-0.67676765,-1.0,-0.82758623,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.49798024,-0.6543843,-0.70938087,-0.49874246,-0.6463716,-0.33401215,-0.99129987,-0.98456293,-0.99198025,-0.9902738,-0.98551095,-0.98896843
615,-0.83838385,-1.0,-0.79310346,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5928169,-0.77279097,-0.78174245,-0.61097455,-0.7898474,-0.4698997,-0.994741,-0.997143,-0.99687517,-0.99841225,-0.99950296,-1.0
616,-0.9191919,-1.0,-0.86206895,-0.6,-0.6,-0.6,-0.6,-0.6,0.0,-0.66923726,-0.8238317,-0.80016613,-0.6300441,-0.78053457,-0.43412536,-0.99456245,-0.99717975,-0.9946989,-0.9885765,-1.0,-1.0
617,-0.4949495,1.0,-0.6551724,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.24029481,-0.3790348,-0.541263,-0.18689018,-0.3147917,-0.07136506,-0.97941047,-0.9887179,-0.97862375,-0.9691337,-0.9530817,-0.9649344
618,-0.5151515,1.0,-0.4827586,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.516754,-0.702428,-0.77442485,-0.58778095,-0.75698483,-0.4245685,-0.9882251,-0.98809564,-0.9775144,-0.96763605,-0.9527535,-0.9621235
619,-0.6363636,-1.0,-0.82758623,-0.8,-0.6,-0.6,-0.6,-0.6,-0.6,-0.7030611,-0.8609558,-0.82194555,-0.6679346,-0.8209171,-0.46419606,-0.9958789,-0.99786615,-0.9960158,-0.98988086,-0.99770236,-0.9924338
620,-0.85858583,-1.0,-0.7241379,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.61724323,-0.7660585,-0.7760467,-0.61235356,-0.77156883,-0.42316067,-0.9770821,-0.9964376,-0.9888398,-0.9838969,-0.98593295,-0.98108447
621,-0.61616164,1.0,-0.7241379,-0.6,-0.6,-0.6,-0.8,-0.6,-0.8,-0.5915745,-0.82677174,-0.8273108,-0.67640495,-0.8351976,-0.47672075,-0.98504496,-1.0,-0.99606717,-0.9999807,-0.99410594,-0.96856993
622,-0.85858583,1.0,-0.8965517,-0.4,-0.2,-0.2,0.0,-0.2,-0.2,-0.685551,-0.84552836,-0.81104374,-0.6530418,-0.81139606,-0.45449167,-1.0,-0.9959484,-1.0,-1.0,-0.9915129,-0.999913
623,-0.8181818,1.0,-0.7241379,-0.2,-0.2,-1.0,-1.0,-1.0,-1.0,-0.704261,-0.86755913,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
624,0.11111111,-1.0,-0.03448276,-0.6,-0.6,-0.2,-0.2,-0.8,-0.8,-0.6831901,-0.8433361,-0.81953967,-0.6732888,-0.83192945,-0.47740316,-0.99244463,-0.99831855,-1.0,-0.9889984,-0.9980494,-0.9870769
625,-0.45454547,1.0,-0.79310346,-0.4,-0.2,-0.6,-0.6,-0.6,-0.6,-0.18100047,-0.32763347,-0.51614213,-0.23126529,-0.3746169,-0.25497997,-1.0,-0.98676807,-0.98370606,-0.98059905,-0.97186595,-0.9867591
626,-0.9191919,-1.0,0.0,-0.2,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6209385,-0.7735293,-0.77286446,-0.6426196,-0.7990332,-0.44745082,-0.99519205,-0.9982188,-0.997768,-0.9967794,-0.99531096,-0.9973518
627,-0.43434343,-1.0,-0.82758623,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6254797,-0.7782763,-0.7745511,-0.58289766,-0.73492247,-0.47740316,-0.995421,-0.99726886,-0.9888398,-0.9916264,-1.0,-0.9984262
628,-0.45454547,1.0,-0.20689656,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.19955827,-0.35082585,-0.6035826,-0.29629818,-0.426454,-0.15249522,-0.97600603,-0.9904516,-0.9839293,-0.9758454,-0.96674085,-0.9784287
629,-0.959596,1.0,-0.79310346,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.66174054,-0.81795335,-0.7972156,-0.6250855,-0.785544,-0.43816143,-0.9958789,-0.99762505,-0.9944199,-0.9951691,-0.99531096,-0.9924338
630,-0.37373737,1.0,0.10344828,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6475169,-0.8018711,-0.7849862,-0.59591407,-0.7349483,-0.39848316,-0.9931315,-0.9928752,-0.98214364,-0.9677939,-0.9910909,-0.9924338
631,-0.8787879,1.0,-0.8965517,-0.2,-0.2,-0.8,-0.2,-0.2,-0.2,-0.5807081,-0.73561555,-0.76155967,-0.5698549,-0.71601725,-0.38014567,-0.9999863,-0.92596984,-1.0,-0.98550725,-0.98593295,-0.99054223
632,-0.75757575,-1.0,-0.13793103,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.5483302,-0.6948376,-0.72352093,-0.49521,-0.6378144,-0.3095683,-0.9885525,-0.99406266,-0.9888398,-0.9838969,-0.95310986,-0.98108447
633,-0.9191919,1.0,-0.9655172,-0.4,-0.2,-0.6,-0.6,-0.6,-0.2,-0.6978668,-0.85823774,-0.8208057,-0.666872,-0.8240068,-0.46398547,-1.0,-0.99869144,-0.997768,-0.9967794,-0.990622,-0.9886507
634,-0.41414142,1.0,-0.79310346,-0.8,-0.8,-0.8,-0.6,-0.6,-0.6,-0.63229686,-0.7085891,-0.6945227,-0.4813364,-0.6751449,-0.42692006,-0.80824494,-0.8564033,-1.0,-0.997694,-0.8817759,-0.65100837
635,-0.97979796,-1.0,-0.6551724,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6742386,-0.8193408,-0.8055808,-0.6420733,-0.7996837,-0.46732837,-0.99656576,-0.9971584,-0.997768,-0.99840903,-0.9993482,-0.92543495
636,-0.21212122,-1.0,-0.31034482,-0.8,-0.8,-0.8,-0.8,-0.6,-0.8,-0.68667835,-0.8564289,-0.82149094,-0.6674146,-0.8283479,-0.47727406,-0.9865446,-0.9937064,-0.9854158,-1.0,-0.9976555,-0.9986381
637,-0.45454547,1.0,-0.55172414,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.7020187,-0.86498535,-0.8059014,-0.6605758,-0.8365442,-0.43774644,-0.99689543,-0.976848,-0.97729343,-0.99649274,-0.86769015,-1.0
638,-0.5151515,1.0,-0.3448276,-0.2,-0.2,-0.2,-0.6,-0.6,-0.6,-0.4052355,-0.52268183,-0.6323678,-0.33844832,-0.4722525,-0.17745243,-0.9681164,-1.0,-0.9856971,-0.9791369,-0.93609345,-1.0
639,-0.3131313,-1.0,-0.5862069,-0.8,-0.8,-0.8,-1.0,-1.0,-0.8,-0.6876712,-0.8476713,-0.82733494,-0.67976594,-0.83874744,-0.47107702,-0.97589153,-1.0,-1.0,-1.0,-0.9786462,-1.0
640,-0.61616164,1.0,-0.1724138,-0.8,-0.8,-0.8,-0.8,-0.8,-0.8,-0.5843379,-0.86755913,-0.82533425,-0.6763427,-0.7218338,-0.43296188,-1.0,-0.9978626,-0.9955359,-0.8067633,-0.8624666,-1.0
641,-0.97979796,1.0,0.03448276,-0.6,-0.6,-0.8,-0.6,-0.6,-1.0,-0.6721255,-0.8455796,-0.8264543,-0.67825496,-0.8387038,-0.47804254,-0.9977105,-0.9990738,-1.0,-1.0,-1.0,-1.0
642,-0.85858583,1.0,-0.31034482,-0.6,-0.8,-0.8,-0.8,-0.8,-0.8,-0.6324119,-0.86408,-0.8246249,-0.6781533,-0.83553874,-0.47672844,-0.99579877,-0.9970812,-0.9981385,-0.994847,-0.9959909,-1.0
643,-0.9191919,-1.0,-0.8965517,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6847156,-0.84542966,-0.81818354,-0.6581511,-0.82023686,-0.46691647,-0.986263,-0.9928752,-0.98214364,-0.999401,-1.0,-1.0
644,-0.75757575,1.0,0.0,-0.8,-0.8,-0.8,-0.8,-0.6,-0.6,-0.70627147,-0.7685184,-0.8270846,-0.6735733,-0.8274773,-0.46724385,-0.7532671,-0.9997554,-0.9927124,-0.99033815,-0.990622,-0.9924338
645,-0.6969697,1.0,-0.10344828,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.43901864,-0.57211107,-0.66966534,-0.4331877,-0.5963887,-0.35606912,-0.98406506,-0.99182785,-0.9859225,-0.9847665,-0.98652375,-0.988454
646,-0.83838385,1.0,-0.6551724,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70696163,-0.86755913,-0.8273108,-0.6797245,-0.8387038,-0.47804254,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
647,-0.53535354,-1.0,-0.41379312,-0.8,0.0,-0.2,-0.8,-0.8,-0.6,-0.6957537,-0.8611817,-0.82589316,-0.6745624,-0.8342596,-0.47641337,-1.0,-0.99998814,-0.9938842,-0.9927826,-1.0,-0.9896683
648,-0.97979796,-1.0,-0.6551724,-0.8,-0.8,-0.8,-0.2,-0.6,-0.6,-0.69744027,-0.86755913,-0.82710874,-0.67937785,-0.8269399,-0.4661695,-1.0,-0.9997815,-1.0,-0.9809211,-0.990622,-0.9907276
649,-0.45454547,1.0,-0.82758623,-0.6,-0.8,-0.8,-0.8,-0.8,-0.8,-0.69624394,-0.8660331,-0.82213664,-0.67646897,-0.83458686,-0.4754159,-0.9972526,-0.99439514,-0.99614304,-0.993314,-0.99198645,-0.9715964
650,-0.43434343,-1.0,-0.13793103,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.36309376,-0.48898935,-0.6091389,-0.5145,-0.66295654,-0.39621,-0.9754016,-0.9928752,-0.996489,-0.9947536,-0.9853281,-0.6011735
651,-0.6363636,-1.0,-0.5862069,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.46361488,-0.6264791,-0.6946336,-0.46832192,-0.6197738,-0.3037724,-0.98600656,-0.99501026,-0.99062544,-0.98647344,-0.97655493,-0.98411095
652,-0.959596,1.0,-0.86206895,-0.8,-0.2,-0.2,-0.6,-0.6,-0.6,-0.699049,-0.856651,-0.82126147,-0.66793084,-0.8235249,-0.46494454,-0.99656576,-1.0,-0.997768,-0.9951691,-0.99531096,-0.9969735
653,-0.85858583,1.0,-0.7586207,-0.6,-0.6,-0.6,-0.6,-0.2,-0.2,-0.68964976,-0.8455037,-0.8114819,-0.64924747,-0.8058195,-0.45317757,-0.9954187,-0.9964376,-0.9955359,-0.9974235,-1.0,-0.99773014
654,-0.97979796,-1.0,-0.7586207,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.69451666,-0.8405232,-0.8118662,-0.64927757,-0.8166791,-0.4588305,-0.9713812,-0.9964376,-0.9910718,-0.99355876,-0.990622,-0.98108447
655,-0.5555556,1.0,-0.51724136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.70561486,-0.86698973,-0.82687265,-0.6784716,-0.83756155,-0.4771004,-0.9993132,-0.9995262,-0.99851567,-0.9981449,-0.9971256,-0.9980328
656,-0.75757575,1.0,-0.8965517,-0.6,-0.6,-0.6,-0.2,-0.6,-0.6,-0.5714292,-0.703694,-0.72659993,-0.5115893,-0.65858173,-0.34312943,-0.97252595,-0.9908565,-1.0,-0.9903349,-0.9858814,-0.98934674
657,-0.7373737,1.0,-0.79310346,-0.8,-0.8,-0.8,-0.6,-0.8,-0.8,-0.7032168,-0.84662735,-0.81657374,-0.667635,-0.8350727,-0.46709016,-0.9747399,-0.9883593,-0.99775904,-0.9941031,-0.9665861,-0.991976
658,-0.61616164,1.0,-0.55172414,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.477681,-0.6464542,-0.69633234,-0.4502904,-0.58996534,-0.26216066,-0.9871788,-0.9928752,-0.9904022,-0.98228663,-0.9202868,-0.97994953
659,-0.2929293,-1.0,-0.82758623,-0.4,-1.0,-1.0,-1.0,-1.0,-0.8,-0.7103543,-0.8711977,-0.8294158,-0.6833361,-0.8425055,-0.45024964,-1.0,-1.0,-1.0,-1.0,-0.9062197,-0.9962169
660,-0.97979796,1.0,-0.82758623,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6744652,-0.8302262,-0.8092155,-0.6482734,-0.8043282,-0.45181733,-0.9962452,-0.9982117,-0.9983907,-0.9967794,-0.99531096,-0.99773014
661,-0.75757575,-1.0,-0.62068963,-0.8,-0.8,-0.8,-1.0,-1.0,-0.8,-0.6499114,-0.7887707,-0.8289832,-0.68259376,-0.84172416,-0.40353516,-0.97710496,-1.0,-1.0,-1.0,-0.76554936,-0.98108447
662,-0.8989899,1.0,0.03448276,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.60563886,-0.7579064,-0.7748465,-0.608401,-0.7663849,-0.4251418,-0.99427396,-0.9975871,-0.99552476,-0.9951465,-0.99296176,-0.99431777
663,-0.5959596,1.0,-0.5862069,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.67613226,-0.83684474,-0.81181794,-0.6590856,-0.816459,-0.4605719,-0.99717015,-0.9980846,-0.997768,-0.99822223,-0.99715376,-0.99432534
664,-0.9191919,1.0,-0.9310345,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6491893,-0.8028429,-0.78894264,-0.6152116,-0.78314835,-0.43419605,-0.995421,-0.9979813,-0.9966475,-0.9967794,-0.9943732,-0.9954603
665,-0.8181818,1.0,-0.6551724,-0.8,-0.8,-0.8,-1.0,-1.0,-1.0,-0.67858696,-0.86430204,-0.8259931,-0.6797245,-0.8387038,-0.4760445,-0.9960712,-0.99857503,-1.0,-1.0,-0.9939043,-0.97558004
666,-0.7373737,-1.0,-0.27586207,-0.6,-0.6,-0.6,-0.6,-0.6,-0.6,-0.48053917,-0.67704713,-0.7344271,-0.5561565,-0.7016356,-0.37673974,-0.9884174,-0.98259294,-0.9888398,-0.9742351,-0.97655493,-0.96216893
667,-0.7171717,1.0,-0.62068963,-0.8,-0.8,-0.6,-0.6,-0.6,-0.8,-0.70401853,-0.8409009,-0.8128655,-0.6511201,-0.81590176,-0.47436613,-0.96784395,-0.9987769,-0.98843133,-1.0,-0.9887839,-0.9734918
668,-0.7777778,-1.0,-0.82758623,-0.2,-0.2,-0.2,-0.2,-0.6,-0.6,-0.51386213,-0.66657174,-0.7025003,-0.4718299,-0.6165215,-0.3019311,-1.0,-0.9869379,-1.0,-0.9838969,-0.9796872,-0.96442366
669,-0.27272728,1.0,-0.10344828,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8,-0.70367163,-0.8633227,-0.82230794,-0.67156124,-0.833738,-0.47276923,-0.99486464,-0.99456376,-0.9902817,-0.9918969,-0.98387915,-0.8582583
